1332179572156,111,193
1332179572168,112,191
1332179572180,114,190
1332179572192,114,188
1332179572204,115,186
1332179572217,115,182
1332179572229,115,179
1332179572241,115,174
1332179572253,115,170
1332179572265,115,168
1332179572277,115,166
1332179572289,115,165
1332179572386,115,164
1332179572398,115,163
1332179572423,115,162
1332179572495,114,162
1332179572506,114,164
1332179572519,114,169
1332179572530,114,174
1332179572542,114,179
1332179572555,114,184
1332179572567,114,186
1332179572580,114,187
1332179572641,114,186
1332179572653,114,181
1332179572667,114,176
1332179572680,114,171
1332179572692,115,166
1332179572705,115,160
1332179572717,115,157
1332179572738,115,156
1332179572799,115,158
1332179572811,115,164
1332179572825,114,174
1332179572838,112,187
1332179572852,112,196
1332179572864,112,201
1332179572874,112,202
1332179572884,112,203
1332179572955,113,196
1332179572968,113,187
1332179572981,113,182
1332179572995,113,179
1332179573011,113,174
1332179573026,113,172
1332179573041,113,171
1332179573100,113,172
1332179573116,113,177
1332179573132,113,182
1332179573148,113,185
1332179573163,114,187
1332179573197,115,187
1332179573233,116,187
1332179573249,117,187
1332179573266,118,186
1332179573282,119,186
1332179573367,120,190
1332179573383,120,191
1332179573404,120,192
1332179573452,120,193
1332179573468,120,194
1332179573488,120,195
1332179573537,120,196
1332179573561,123,200
1332179573574,129,206
1332179573585,136,211
1332179573597,141,212
1332179573611,146,212
1332179573622,148,212
1332179573634,149,212
1332179573646,150,212
1332179573719,150,211
1332179573731,150,209
1332179573743,149,205
1332179573754,148,203
1332179573766,146,200
1332179573779,146,199
1332179573792,146,198
1332179573802,145,198
1332179573815,145,197
1332179573839,144,197
1332179573853,143,197
1332179573900,142,197
1332179573913,142,198
1332179573925,142,200
1332179573938,142,201
1332179573960,142,202
1332179574009,143,202
1332179574024,144,202
1332179574094,143,202
1332179574109,140,201
1332179574126,139,200
1332179574141,138,198
1332179574156,137,197
1332179574171,136,197
1332179574239,136,199
1332179574263,137,199
1332179574299,138,199
1332179574336,139,197
1332179574360,139,196
1332179574384,139,195
1332179574457,140,195
1332179574474,141,195
1332179574557,141,195
1332179576854,139,195
1332179576867,135,193
1332179576879,132,191
1332179576895,127,189
1332179576904,123,187
1332179576916,119,185
1332179576927,117,182
1332179576938,113,180
1332179576950,111,179
1332179576962,110,178
1332179576976,109,177
1332179576988,108,177
1332179577060,106,177
1332179577072,105,176
1332179577375,105,177
1332179577387,105,178
1332179577399,105,179
1332179577423,105,180
1332179577870,105,182
1332179577885,105,187
1332179577901,105,193
1332179577916,105,202
1332179577916,105,207
1332179577932,105,210
1332179577948,105,213
1332179577963,105,214
1332179577979,106,215
1332179577979,107,215
1332179577994,108,215
1332179578018,109,216
1332179578029,110,217
1332179578040,111,218
1332179578052,112,219
1332179578064,114,221
1332179578076,115,222
1332179578089,115,223
1332179578101,116,223
1332179578137,116,222
1332179578149,116,219
1332179578161,116,218
1332179578173,116,217
1332179578185,116,216
1332179578197,116,215
1332179578596,114,215
1332179578608,110,215
1332179578620,107,215
1332179578632,105,215
1332179578644,103,215
1332179578656,100,215
1332179578668,99,217
1332179578680,98,220
1332179578693,97,225
1332179578705,97,229
1332179578719,97,236
1332179578729,97,240
1332179578741,97,242
1332179578814,100,240
1332179578826,105,235
1332179578838,113,225
1332179578850,128,212
1332179578862,138,202
1332179578881,142,196
1332179578901,143,188
1332179578915,142,185
1332179578930,137,183
1332179578940,133,179
1332179578951,129,175
1332179578961,126,173
1332179578974,124,173
1332179578991,121,173
1332179579009,119,173
1332179579029,117,174
1332179579048,115,190
1332179579070,117,225
1332179579081,121,241
1332179579093,128,259
1332179579104,137,273
1332179579116,142,283
1332179579128,144,286
1332179579141,145,287
1332179579153,146,288
1332179579177,146,286
1332179579189,146,279
1332179579201,146,271
1332179579213,146,262
1332179579227,145,250
1332179579238,142,241
1332179579249,139,232
1332179579262,135,228
1332179579274,133,225
1332179579287,129,224
1332179579298,127,224
1332179579311,125,224
1332179579322,123,224
1332179579334,122,224
1332179579347,120,224
1332179579360,119,224
1332179579373,118,224
1332179579395,117,224
1332179579409,117,225
1332179579468,117,227
1332179579481,116,229
1332179579494,116,230
1332179579508,116,231
1332179579541,114,229
1332179579555,113,225
1332179579570,111,223
1332179579586,109,219
1332179579602,106,216
1332179579617,105,216
1332179579637,104,216
1332179579674,104,222
1332179579689,104,229
1332179579702,104,231
1332179579716,104,232
1332179579783,105,231
1332179579798,105,229
1332179579813,105,227
1332179579829,105,225
1332179579848,105,223
1332179579879,104,223
1332179579897,103,223
1332179579915,102,223
1332179579933,100,231
1332179579950,100,236
1332179579964,100,244
1332179579975,100,246
1332179579988,100,247
1332179580037,102,246
1332179580050,103,243
1332179580064,105,238
1332179580081,105,234
1332179580099,105,229
1332179580118,105,225
1332179580140,103,219
1332179580158,101,217
1332179580243,101,221
1332179580261,101,229
1332179580280,107,250
1332179580293,113,256
1332179580303,117,260
1332179580315,119,261
1332179580326,120,261
1332179580364,120,259
1332179580376,120,255
1332179580388,120,252
1332179580402,120,247
1332179580414,120,242
1332179580425,117,234
1332179580441,115,231
1332179580461,112,226
1332179580484,109,225
1332179580509,107,225
1332179580534,106,226
1332179580560,106,236
1332179580581,108,250
1332179580595,110,252
1332179580610,113,253
1332179580625,114,253
1332179580639,116,253
1332179580654,121,247
1332179580668,122,243
1332179580681,123,238
1332179580695,123,233
1332179580712,123,230
1332179580731,120,224
1332179580751,118,222
1332179580770,114,218
1332179580792,110,217
1332179580813,109,217
1332179580860,109,219
1332179580884,109,221
1332179580910,109,222
1332179580937,115,222
1332179580962,119,222
1332179580983,120,220
1332179581005,120,218
1332179581027,119,215
1332179581029,116,212
1332179581042,114,212
1332179581061,112,211
1332179581079,109,211
1332179581098,108,211
1332179581117,107,211
1332179581137,106,212
1332179581157,105,218
1332179581182,105,226
1332179581209,105,232
1332179581248,105,231
1332179581271,105,227
1332179581296,105,221
1332179581325,105,220
1332179581491,105,220
1332179581998,105,216
1332179582010,105,207
1332179582022,107,198
1332179582034,110,187
1332179582047,113,177
1332179582058,116,168
1332179582071,119,160
1332179582083,122,153
1332179582096,124,149
1332179582107,126,147
1332179582119,126,145
1332179582137,126,144
1332179583342,126,137
1332179583354,125,125
1332179583366,123,112
1332179583378,120,98
1332179583390,118,87
1332179583403,117,80
1332179583415,115,73
1332179583427,115,69
1332179583451,115,68
1332179583476,115,67
1332179583633,115,68
1332179583645,115,69
1332179583657,115,71
1332179583669,115,73
1332179583681,115,74
1332179583706,115,75
1332179583767,115,76
1332179583778,115,77
1332179583791,115,78
1332179583802,115,80
1332179583814,115,81
1332179583851,115,82
1332179583924,115,83
1332179583936,115,84
1332179583947,115,85
1332179583960,115,86
1332179583971,115,87
1332179583984,115,88
1332179584008,115,89
1332179584406,116,92
1332179584418,117,94
1332179584430,118,96
1332179584442,118,98
1332179584454,118,99
1332179584467,119,99
1332179584540,120,99
1332179584552,120,98
1332179584566,121,96
1332179584580,122,94
1332179584594,122,93
1332179584607,122,92
1332179584709,122,94
1332179584723,122,96
1332179584739,123,99
1332179584754,123,101
1332179584772,123,102
1332179584787,124,102
1332179584842,124,100
1332179584858,124,97
1332179584875,123,95
1332179584894,121,90
1332179584910,120,90
1332179584929,119,89
1332179585001,119,92
1332179585019,119,96
1332179585037,119,99
1332179585097,118,98
1332179585116,117,97
1332179585136,116,92
1332179585155,114,88
1332179585174,113,85
1332179585207,112,85
1332179585267,111,86
1332179585283,111,90
1332179585302,110,92
1332179585319,110,95
1332179585338,109,95
1332179585365,107,95
1332179585383,106,94
1332179585399,105,94
1332179585414,105,93
1332179585490,105,94
1332179585618,105,95
1332179585642,106,97
1332179585658,106,100
1332179585674,107,102
1332179585691,107,104
1332179585812,107,103
1332179585828,107,102
1332179585845,107,101
1332179585864,107,100
1332179585882,107,99
1332179585945,108,100
1332179585965,108,101
1332179585985,109,102
1332179586018,109,102
1332179586066,110,102
1332179586247,111,102
1332179586296,112,102
1332179592238,112,104
1332179592250,112,106
1332179592261,112,108
1332179592274,111,113
1332179592289,109,120
1332179592298,106,128
1332179592310,105,137
1332179592323,105,144
1332179592335,105,150
1332179592347,105,157
1332179592359,105,164
1332179592371,105,171
1332179592383,105,176
1332179592396,105,181
1332179592408,106,184
1332179592420,106,186
1332179592432,106,187
1332179592444,107,188
1332179592455,107,189
1332179592468,107,190
1332179592492,106,190
1332179592504,104,190
1332179592516,102,190
1332179592529,101,189
1332179592540,99,186
1332179592552,98,183
1332179592565,96,179
1332179592576,95,177
1332179592589,94,173
1332179592601,94,171
1332179592613,94,170
1332179592625,94,169
1332179592759,94,168
1332179592782,94,167
1332179592794,94,166
1332179592825,94,165
1332179592872,94,164
1332179594163,96,164
1332179594175,98,164
1332179594190,102,164
1332179594199,105,164
1332179594211,110,164
1332179594223,114,164
1332179594235,118,164
1332179594239,121,164
1332179594254,123,164
1332179594270,125,165
1332179594270,127,165
1332179594285,128,165
1332179594317,129,165
1332179596426,129,166
1332179596450,129,167
1332179596474,129,168
1332179596559,129,169
1332179596583,129,170
1332179596610,129,171
1332179596800,130,171
1332179597260,130,170
1332179597274,130,168
1332179597288,130,167
1332179597302,130,166
1332179597321,130,165
1332179597441,130,166
1332179597456,130,167
1332179597472,130,168
1332179597489,130,169
1332179597515,130,170
1332179597575,131,170
1332179597594,131,169
1332179597611,132,168
1332179597631,132,166
1332179597650,132,165
1332179597667,132,164
1332179597686,132,163
1332179597708,131,163
1332179597732,130,163
1332179597769,129,163
1332179597805,128,164
1332179597827,128,165
1332179597848,128,168
1332179597872,128,169
1332179597895,128,170
1332179597915,129,171
1332179597942,130,171
1332179597964,131,171
1332179597990,132,171
1332179598016,132,170
1332179598038,132,166
1332179598059,132,164
1332179598080,132,163
1332179598120,131,163
1332179598156,130,163
1332179598179,129,164
1332179598202,128,166
1332179598226,128,168
1332179598252,128,169
1332179598277,128,170
1332179598319,128,171
1332179598351,129,171
1332179598389,130,171
1332179598415,131,171
1332179598446,132,170
1332179598472,132,169
1332179598500,132,167
1332179598527,132,166
1332179598554,131,165
1332179598581,130,165
1332179598610,129,165
1332179598638,128,165
1332179598667,126,167
1332179598698,126,169
1332179598732,125,173
1332179598765,125,175
1332179598797,125,176
1332179598846,125,177
1332179598894,126,177
1332179598922,127,177
1332179598949,129,177
1332179598975,130,177
1332179599001,131,176
1332179599124,131,175
1332179599172,131,174
1332179599209,131,173
1332179599258,131,172
1332179599366,132,172
1332179599399,133,172
1332179599432,134,172
1332179599475,135,172
1332179599509,136,172
1332179599542,137,172
1332179599633,137,173
1332179599705,137,174
1332179599738,137,176
1332179599767,137,178
1332179599839,136,178
1332179599868,135,178
1332179599896,134,178
1332179599926,133,177
1332179600008,132,177
1332179600312,132,177
1332179600759,133,175
1332179600760,137,170
1332179600776,145,163
1332179600792,157,155
1332179600807,171,146
1332179600807,189,137
1332179600823,207,132
1332179600838,235,126
1332179600854,270,119
1332179600870,300,112
1332179600870,333,110
1332179600885,361,108
1332179600901,383,106
1332179600917,402,106
1332179600929,418,106
1332179600941,433,103
1332179600953,445,101
1332179600965,454,99
1332179600978,461,99
1332179600990,468,98
1332179601002,471,98
1332179601014,476,98
1332179601026,478,98
1332179601039,479,98
1332179601063,480,98
1332179604052,480,99
1332179604089,481,99
1332179604101,482,98
1332179604113,483,94
1332179604127,487,89
1332179604138,493,85
1332179604150,503,76
1332179604162,515,68
1332179604174,529,59
1332179604186,543,50
1332179604198,555,41
1332179604210,567,38
1332179604222,576,35
1332179604234,583,34
1332179604246,590,34
1332179604258,595,34
1332179604270,600,37
1332179604282,605,42
1332179604295,613,52
1332179604306,622,66
1332179604319,631,83
1332179604331,640,106
1332179604343,648,126
1332179604355,653,140
1332179604367,657,144
1332179604380,659,145
1332179604392,660,145
1332179604416,662,145
1332179604428,663,145
1332179604440,665,141
1332179604452,667,139
1332179604464,668,137
1332179604470,669,136
1332179604485,670,136
1332179604485,671,136
1332179604501,672,136
1332179604516,672,137
1332179604532,672,143
1332179604548,672,150
1332179604548,672,163
1332179604572,672,177
1332179604585,672,194
1332179604597,672,216
1332179604611,672,231
1332179604621,672,242
1332179604634,672,247
1332179604645,672,249
1332179604682,673,249
1332179604694,673,248
1332179604706,674,247
1332179604718,674,245
1332179604729,675,243
1332179604742,675,242
1332179604754,675,240
1332179605022,678,244
1332179605032,683,254
1332179605044,688,265
1332179605056,693,277
1332179605068,698,289
1332179605080,702,297
1332179605093,706,300
1332179605105,707,301
1332179605117,708,302
1332179605129,708,303
1332179605154,708,304
1332179605202,708,302
1332179605214,708,300
1332179605226,708,298
1332179605239,708,297
1332179605274,708,296
1332179605311,709,296
1332179605323,710,296
1332179605360,711,296
1332179605396,713,297
1332179605407,714,297
1332179605420,716,297
1332179605432,717,298
1332179605517,717,299
1332179605571,717,300
1332179605633,717,301
1332179605696,717,302
1332179605758,717,303
1332179608034,716,303
1332179608058,715,302
1332179608071,714,302
1332179608085,714,300
1332179608101,713,299
1332179608115,713,298
1332179608130,713,297
1332179608338,713,297
1332179608530,718,294
1332179608543,727,293
1332179608555,742,293
1332179608568,762,293
1332179608580,782,295
1332179608592,799,297
1332179608604,815,299
1332179608616,822,302
1332179608629,827,302
1332179608641,828,302
1332179608653,828,303
1332179608688,828,304
1332179609005,829,304
1332179609017,831,304
1332179609027,835,304
1332179609041,837,304
1332179609053,839,304
1332179609066,841,304
1332179609076,842,304
1332179609100,843,304
1332179609173,843,303
1332179609185,844,303
1332179609221,844,302
1332179609330,845,302
1332179609366,846,303
1332179609391,846,304
1332179609463,848,304
1332179609475,848,305
1332179609487,849,305
1332179609500,849,306
1332179610118,849,305
1332179610189,849,304
1332179610202,849,302
1332179610250,849,302
1332179610527,848,303
1332179610539,847,305
1332179610552,845,311
1332179610564,838,320
1332179610577,833,330
1332179610589,828,344
1332179610600,825,353
1332179610613,822,365
1332179610625,820,372
1332179610637,820,381
1332179610648,820,392
1332179610660,820,405
1332179610673,820,416
1332179610685,820,425
1332179610698,821,436
1332179610709,822,441
1332179610721,823,446
1332179610734,825,450
1332179610746,826,452
1332179610758,826,457
1332179610770,826,460
1332179610782,827,465
1332179610794,827,469
1332179610806,827,472
1332179610818,827,476
1332179610831,827,480
1332179610843,824,483
1332179610855,820,489
1332179610866,818,492
1332179610881,812,498
1332179610891,808,504
1332179610903,802,508
1332179610915,797,512
1332179610927,793,513
1332179610939,789,516
1332179610952,787,516
1332179610964,785,517
1332179610976,782,517
1332179610988,779,518
1332179611001,777,518
1332179611013,776,518
1332179611024,774,518
1332179611097,773,519
1332179611109,773,520
1332179611120,772,520
1332179611133,771,520
1332179611146,770,521
1332179611823,768,521
1332179611836,767,521
1332179611849,766,521
1332179611863,764,522
1332179611931,763,523
1332179611945,762,524
1332179611960,761,525
1332179612102,761,525
1332179612283,765,523
1332179612294,772,520
1332179612307,781,519
1332179612319,788,519
1332179612331,795,519
1332179612343,800,519
1332179612356,803,519
1332179612368,805,520
1332179612380,806,521
1332179612622,806,522
1332179613070,805,522
1332179613083,804,522
1332179613096,803,522
1332179613110,802,522
1332179613242,802,522
1332179613530,800,520
1332179613543,797,513
1332179613555,792,503
1332179613567,787,483
1332179613580,776,454
1332179613592,758,412
1332179613604,732,360
1332179613616,707,313
1332179613628,676,268
1332179613640,647,231
1332179613653,626,210
1332179613665,610,196
1332179613677,597,183
1332179613689,589,173
1332179613701,583,169
1332179613713,578,165
1332179613725,576,161
1332179613737,576,160
1332179613749,576,159
1332179613761,576,158
1332179613785,576,156
1332179613798,576,155
1332179614003,574,155
1332179614015,572,158
1332179614027,568,162
1332179614039,564,169
1332179614051,557,183
1332179614063,548,199
1332179614076,540,219
1332179614089,535,239
1332179614100,531,257
1332179614112,531,268
1332179614125,531,275
1332179614137,531,277
1332179614149,531,278
1332179614198,531,277
1332179614210,531,269
1332179614222,532,255
1332179614234,539,239
1332179614246,547,217
1332179614259,564,183
1332179614270,580,153
1332179614281,596,123
1332179614293,609,104
1332179614306,620,86
1332179614317,629,74
1332179614331,633,68
1332179614342,635,66
1332179614354,636,65
1332179614367,637,65
1332179614391,638,65
1332179614403,640,65
1332179614415,642,65
1332179614427,643,65
1332179614440,643,64
1332179614451,645,63
1332179614463,647,61
1332179614475,648,58
1332179614487,650,56
1332179614499,650,55
1332179614512,651,53
1332179614524,654,51
1332179614536,656,46
1332179614548,659,40
1332179614560,663,35
1332179614572,666,29
1332179614584,670,25
1332179614596,676,17
1332179614608,683,8
-1,-1,-1
1332179566397,107,49
1332179566673,109,49
1332179566685,112,48
1332179566697,114,48
1332179566709,116,48
1332179566721,118,48
1332179566733,120,48
1332179566745,122,48
1332179566757,124,48
1332179566770,126,48
1332179566891,127,48
1332179566903,128,48
1332179567278,127,48
1332179567290,126,48
1332179567980,125,48
1332179567992,124,48
1332179568004,122,48
1332179568018,121,48
1332179568030,119,48
1332179568586,119,49
1332179568611,119,50
1332179568633,119,51
1332179568658,119,52
1332179568672,119,53
1332179568694,119,54
1332179568718,119,55
1332179568743,119,56
1332179569022,118,56
1332179569058,118,55
1332179569072,118,54
1332179569094,118,53
1332179569109,118,52
1332179569126,118,51
1332179570934,88,177
1332179571079,84,178
1332179571090,82,182
1332179571102,81,184
1332179571114,78,186
1332179571126,78,189
1332179571139,77,191
1332179571151,76,194
1332179571163,76,197
1332179571175,76,200
1332179571187,76,202
1332179571199,76,203
1332179571212,77,203
1332179571223,79,203
1332179571236,82,203
1332179571248,85,202
1332179571260,88,201
1332179571272,91,198
1332179571284,92,197
1332179571296,92,196
1332179571308,92,195
1332179571320,93,194
1332179571333,93,192
1332179571357,93,190
1332179571369,93,187
1332179571383,93,185
1332179571395,93,184
1332179571405,92,184
1332179571417,91,184
1332179571430,90,183
1332179571442,88,183
1332179571456,86,183
1332179571469,85,183
1332179571482,84,183
1332179571495,83,184
1332179571511,82,185
1332179571528,81,187
1332179571542,81,188
1332179571555,81,190
1332179571571,81,191
1332179571585,81,192
1332179571611,82,192
1332179571628,83,192
1332179571646,85,192
1332179571664,86,192
1332179572035,86,193
1332179572053,87,194
1332179572071,90,196
1332179572086,93,197
1332179572098,97,198
1332179572110,100,198
1332179572121,103,198
1332179572131,105,197
1332179572143,108,196
1332179572156,111,193
1332179572168,112,191
1332179572180,114,190
1332179572192,114,188
1332179572204,115,186
1332179572217,115,182
1332179572229,115,179
1332179572241,115,174
1332179572253,115,170
1332179572265,115,168
1332179572277,115,166
1332179572289,115,165
1332179572386,115,164
1332179572398,115,163
1332179572423,115,162
1332179572495,114,162
1332179572506,114,164
1332179572519,114,169
1332179572530,114,174
1332179572542,114,179
1332179572555,114,184
1332179572567,114,186
1332179572580,114,187
1332179572641,114,186
1332179572653,114,181
1332179572667,114,176
1332179572680,114,171
1332179572692,115,166
1332179572705,115,160
1332179572717,115,157
1332179572738,115,156
1332179572799,115,158
1332179572811,115,164
1332179572825,114,174
1332179572838,112,187
1332179572852,112,196
1332179572864,112,201
1332179572874,112,202
1332179572884,112,203
1332179572955,113,196
1332179572968,113,187
1332179572981,113,182
1332179572995,113,179
1332179573011,113,174
1332179573026,113,172
1332179573041,113,171
1332179573100,113,172
1332179573116,113,177
1332179573132,113,182
1332179573148,113,185
1332179573163,114,187
1332179573197,115,187
1332179573233,116,187
1332179573249,117,187
1332179573266,118,186
1332179573282,119,186
1332179573367,120,190
1332179573383,120,191
1332179573404,120,192
1332179573452,120,193
1332179573468,120,194
1332179573488,120,195
1332179573537,120,196
1332179573561,123,200
1332179573574,129,206
1332179573585,136,211
1332179573597,141,212
1332179573611,146,212
1332179573622,148,212
1332179573634,149,212
1332179573646,150,212
1332179573719,150,211
1332179573731,150,209
1332179573743,149,205
1332179573754,148,203
1332179573766,146,200
1332179573779,146,199
1332179573792,146,198
1332179573802,145,198
1332179573815,145,197
1332179573839,144,197
1332179573853,143,197
1332179573900,142,197
1332179573913,142,198
1332179573925,142,200
1332179573938,142,201
1332179573960,142,202
1332179574009,143,202
1332179574024,144,202
1332179574094,143,202
1332179574109,140,201
1332179574126,139,200
1332179574141,138,198
1332179574156,137,197
1332179574171,136,197
1332179574239,136,199
1332179574263,137,199
1332179574299,138,199
1332179574336,139,197
1332179574360,139,196
1332179574384,139,195
1332179574457,140,195
1332179574474,141,195
1332179578428,116,215
1332179578596,114,215
1332179578608,110,215
1332179578620,107,215
1332179578632,105,215
1332179578644,103,215
1332179578656,100,215
1332179578668,99,217
1332179578680,98,220
1332179578693,97,225
1332179578705,97,229
1332179578719,97,236
1332179578729,97,240
1332179578741,97,242
1332179578814,100,240
1332179578826,105,235
1332179578838,113,225
1332179578850,128,212
1332179578862,138,202
1332179578881,142,196
1332179578901,143,188
1332179578915,142,185
1332179578930,137,183
1332179578940,133,179
1332179578951,129,175
1332179578961,126,173
1332179578974,124,173
1332179578991,121,173
1332179579009,119,173
1332179579029,117,174
1332179579048,115,190
1332179579070,117,225
1332179579081,121,241
1332179579093,128,259
1332179579104,137,273
1332179579116,142,283
1332179579128,144,286
1332179579141,145,287
1332179579153,146,288
1332179579177,146,286
1332179579189,146,279
1332179579201,146,271
1332179579213,146,262
1332179579227,145,250
1332179579238,142,241
1332179579249,139,232
1332179579262,135,228
1332179579274,133,225
1332179579287,129,224
1332179579298,127,224
1332179579311,125,224
1332179579322,123,224
1332179579334,122,224
1332179579347,120,224
1332179579360,119,224
1332179579373,118,224
1332179579395,117,224
1332179579409,117,225
1332179579468,117,227
1332179579481,116,229
1332179579494,116,230
1332179579508,116,231
1332179579541,114,229
1332179579555,113,225
1332179579570,111,223
1332179579586,109,219
1332179579602,106,216
1332179579617,105,216
1332179579637,104,216
1332179579674,104,222
1332179579689,104,229
1332179579702,104,231
1332179579716,104,232
1332179579783,105,231
1332179579798,105,229
1332179579813,105,227
1332179579829,105,225
1332179579848,105,223
1332179579879,104,223
1332179579897,103,223
1332179579915,102,223
1332179579933,100,231
1332179579950,100,236
1332179579964,100,244
1332179579975,100,246
1332179579988,100,247
1332179580037,102,246
1332179580050,103,243
1332179580064,105,238
1332179580081,105,234
1332179580099,105,229
1332179580118,105,225
1332179580140,103,219
1332179580158,101,217
1332179580243,101,221
1332179580261,101,229
1332179580280,107,250
1332179580293,113,256
1332179580303,117,260
1332179580315,119,261
1332179580326,120,261
1332179580364,120,259
1332179580376,120,255
1332179580388,120,252
1332179580402,120,247
1332179580414,120,242
1332179580425,117,234
1332179580441,115,231
1332179580461,112,226
